occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
3766,Vespa velutina,BE,NA,gbif,4.73,50.9,11.288461538461604,48.15384615384615,30,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6638291666666667
3768,Vespa velutina,BE,NA,gbif,4.36,51.11,11.434615384615428,57.46153846153846,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6584583333333334
3772,Vespa velutina,BE,NA,gbif,5.47,50.96,11.373076923076953,55.46153846153846,56,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6073125
3774,Vespa velutina,BE,NA,gbif,4.4,51.16,NA,NA,11,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.607975
3778,Vespa velutina,NA,"Fiep Westendorplaan, Zaltbommel, Gelderland, NL",inat,5.25,51.8,NA,NA,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6179041666666667
3780,Vespa velutina,BE,NA,gbif,4.46,51.03,11.496153846153902,54.38461538461539,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5405375
3781,Vespa velutina,NA,"Castiglione, 75001 Paris, France",inat,2.33,48.86,NA,NA,49,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6652375
3789,Vespa velutina,NL,NA,gbif,5.3,51.65,NA,NA,8,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6034666666666667
3791,Vespa velutina,NA,"Toulouse, Occitanie, FR",inat,1.47,43.56,NA,NA,169,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.49351666666666666
3796,Vespa velutina,BE,NA,gbif,5.1,51.04,11.39615384615388,49.07692307692308,29,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5751
3800,Vespa velutina,BE,NA,gbif,3.31,50.84,11.403846153846189,58.15384615384615,13,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6229458333333333
3809,Vespa velutina,NA,"Bernissart, Hainaut, BE",inat,3.69,50.47,11.526923076923085,53.92307692307692,25,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.7082958333333333
3826,Vespa velutina,BE,NA,gbif,3.26,50.83,11.419230769230808,58.92307692307692,19,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.4749916666666667
3831,Vespa velutina,BE,NA,gbif,4.12,50.92,11.311538461538532,59.23076923076923,43,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6505291666666667
3832,Vespa velutina,NA,"Yelloh ! Village Club Farret La Plage, Vias, Occitanie, FR",inat,3.42,43.29,15.55769230769232,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460825
3842,Vespa velutina,BE,NA,gbif,4.28,50.69,11.103846153846176,57.84615384615385,104,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0,0.6268083333333333
3844,Vespa velutina,BE,NA,gbif,3.08,50.98,11.211538461538453,65.15384615384616,27,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4441291666666667
3845,Vespa velutina,ES,NA,gbif,-8.43,42.91,13.057692307692378,143.69230769230768,361,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.597325
3856,Vespa velutina,BE,NA,gbif,4,51.01,11.465384615384664,56.46153846153846,4,159,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,91,184,24,Warm Temperate Moist Grassland on Plains,#5BB818,0.5724041666666667
3857,Vespa velutina,NA,"Quartier Bréquigny, 35200 Rennes, France",inat,-1.69,48.08,12.357692307692387,67.53846153846153,37,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.34575
3858,Vespa velutina,BE,NA,gbif,3.72,51.04,NA,NA,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6147125
3860,Vespa velutina,BE,NA,gbif,4.49,50.84,NA,NA,80,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5558458333333334
3864,Vespa velutina,NA,"Vlaams Brabant, Vlaanderen, BE",inat,4.33,50.75,10.934615384615428,59.07692307692308,98,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.6441458333333333
3872,Vespa velutina,NA,"Gustavsburg, Pfarrer-Haus-Str., 65462 Ginsheim-Gustavsburg, Germany",inat,8.32,50,11.442307692307736,40.76923076923077,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7214875
3880,Vespa velutina,NA,"De Bocaud, 34830 Jacou, France",inat,3.9,43.66,15.119230769230851,37.69230769230769,67,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.629275
3894,Vespa velutina,DE,NA,gbif,6.67,51.3,11.449999999999989,57.30769230769231,33,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5824708333333334
3898,Vespa velutina,NA,"08292 La Serra Alta, Barcelona, Espanya",inat,1.8,41.54,14.211538461538453,59.15384615384615,266,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.34370833333333334
3902,Vespa velutina,NA,"Pont de Neuilly, Neuilly-sur-Seine, Île-de-France, FR",inat,2.25,48.89,12.44230769230768,49.53846153846154,41,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.38448333333333334
3912,Vespa velutina,BE,NA,gbif,4.98,51.12,11.450000000000044,52.30769230769231,17,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.23222916666666665
3920,Vespa velutina,NA,"Bricher Gässel Quai 2, 1857 Neudorf-Weimershof Luxemburg, Luxembourg",inat,6.17,49.63,10.011538461538464,70.53846153846153,368,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.6523375
3924,Vespa velutina,BE,NA,gbif,5.39,50.86,11.38846153846157,53,57,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6642750000000001
3936,Vespa velutina,NA,"Marseillan, Frankreich",inat,3.56,43.32,15.626923076923106,30.307692307692307,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6520708333333334
3937,Vespa velutina,NA,"Gent Beneluxplein, 9000 Gent, Belgium",inat,3.7,51.05,11.426923076923115,59,8,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6826833333333333
3938,Vespa velutina,NA,"Ingelheimer Straße, Darmstadt, Hessen, DE",inat,8.64,49.86,NA,NA,142,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6097750000000001
3942,Vespa velutina,BE,NA,gbif,5.32,50.94,11.465384615384664,50.61538461538461,37,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4981833333333333
3947,Vespa velutina,NA,"Barcelona, ES-CT, ES",inat,2.11,41.4,15.449999999999989,74.38461538461539,269,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5552166666666667
3956,Vespa velutina,NA,"Pedrógão Grande, 3270, Portugal",inat,-8.15,39.9,14.911538461538498,89.46153846153847,299,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.5232375
3964,Vespa velutina,FR,NA,gbif,7.1,43.62,NA,NA,93,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5616333333333333
3967,Vespa velutina,NA,"Mayenne, Pays de la Loire, France",inat,-0.43,48.21,11.980769230769283,67.46153846153847,122,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.6093833333333334
3968,Vespa velutina,NL,NA,gbif,5.25,52.15,NA,NA,11,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.3691375
3982,Vespa velutina,BE,NA,gbif,5.33,50.95,11.496153846153902,50.07692307692308,33,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5855541666666667
3992,Vespa velutina,BE,NA,gbif,5.14,50.97,11.442307692307793,48.23076923076923,25,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5116666666666667
3994,Vespa velutina,NA,"Archanda, 48015, Vizcaya, España",inat,-2.92,43.27,14.319230769230783,96.6153846153846,75,171,Warm Temperate,Moist,Grassland,Mountains,Warm Temperate Moist,86,129,14,Warm Temperate Moist Grassland on Mountains,#56810E,0.5873458333333333
4001,Vespa velutina,NA,"Plaisance, 75014 Paris, France",inat,2.32,48.83,12.288461538461604,51.69230769230769,64,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6643958333333333
4016,Vespa velutina,BE,NA,gbif,4.27,51.22,11.426923076923115,59.69230769230769,3,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5450416666666666
4018,Vespa velutina,NA,"Os Campos, 36988 O Grove, Pontevedra, Espagne",inat,-8.93,42.47,14.965384615384664,143.92307692307693,-1,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5525125
4026,Vespa velutina,NA,"Avignon, Provence-Alpes-Côte d'Azur, FR",inat,4.88,43.92,NA,NA,27,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.6596166666666666
4034,Vespa velutina,NA,"63200 Riom, France",inat,3.11,45.88,NA,NA,366,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6878375
4039,Vespa velutina,BE,NA,gbif,4.31,50.74,11.02692307692314,58.15384615384615,90,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5204333333333333
4042,Vespa velutina,NA,"Stalle, Uccle, Belgique",inat,4.32,50.8,11.326923076923151,57.69230769230769,34,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.39864166666666667
4044,Vespa velutina,NL,NA,gbif,5.9,50.8,NA,NA,142,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.4401333333333333
4048,Vespa velutina,NA,"Am Duerf, Kehlen, District de Luxembourg, LU",inat,6.03,49.67,10.088461538461502,68.38461538461539,324,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B,0.5786875
4051,Vespa velutina,NA,"Naturpark Hohes Venn – Eifel, Kall, Nordrhein-Westfalen, DE",inat,6.56,50.52,9.342307692307712,62.38461538461539,457,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.6248
4053,Vespa velutina,NA,"Eigenaarsstraat, Kasterlee, Provincie Antwerpen, BE",inat,4.91,51.25,11.357692307692332,57.46153846153846,19,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4580666666666667
4057,Vespa velutina,NL,NA,gbif,4.25,52.05,NA,NA,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6180416666666667
4064,Vespa velutina,BE,NA,gbif,4.69,51.11,11.51923076923083,53.92307692307692,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5348625
4065,Vespa velutina,NA,"Rua de Rocha Martins, Porto, Norte, PT",inat,-8.63,41.16,15.457692307692357,115.92307692307692,98,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6917166666666666
4068,Vespa velutina,NA,"Le Coq, 37540 Saint-Cyr-sur-Loire, France",inat,0.66,47.4,NA,NA,67,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5156291666666667
4072,Vespa velutina,NA,"76 Karlsruhe-Innenstadt-West, Deutschland",inat,8.39,49.01,NA,NA,121,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.33226666666666665
4079,Vespa velutina,NA,"Pontevedra, 36002, Pontevedra, España",inat,-8.65,42.43,14.988461538461593,152.07692307692307,37,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.4400625
4087,Vespa velutina,NA,"3063 Ittigen, Schweiz",inat,7.48,46.97,10.096153846153868,86.6923076923077,566,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.5805958333333333
4088,Vespa velutina,NA,"Goesdorf, Luxemburg",inat,5.98,49.96,9.542307692307702,63.61538461538461,408,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5864375
4093,Vespa velutina,NA,"Chemin de la Jeannette, Chabeuil, Auvergne-Rhône-Alpes, FR",inat,5.03,44.92,13.51153846153852,74.46153846153847,231,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.7064833333333334
4104,Vespa velutina,NA,"D-Hermann-vom-Endt-Straße, 40595 Düsseldorf, Deutschland",inat,6.88,51.14,11.56538461538463,61.15384615384615,44,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.685125
4107,Vespa velutina,NA,"Schiltigheim, France",inat,7.71,48.61,12.050000000000011,55.76923076923077,148,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.47632916666666664
4115,Vespa velutina,NL,NA,gbif,6,50.75,NA,NA,238,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6237208333333333
4118,Vespa velutina,BE,NA,gbif,4.32,51.35,NA,NA,3,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6346166666666667
4120,Vespa velutina,NL,NA,gbif,3.95,51.45,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5262
4127,Vespa velutina,NA,"17033 Garlenda SV, Italia",inat,8.1,44.03,15.426923076923115,64,162,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.36971666666666664
4131,Vespa velutina,BE,NA,gbif,4.82,50.92,NA,NA,42,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5842583333333333
4136,Vespa velutina,BE,NA,gbif,5.51,50.59,10.773076923076928,60.92307692307692,195,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.42241666666666666
4137,Vespa velutina,NL,NA,gbif,4.85,51.55,11.257692307692366,67.3076923076923,9,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6245625
4139,Vespa velutina,NL,NA,gbif,5.95,51.3,11.403846153846189,56,32,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.2960125
4141,Vespa velutina,NA,"13100 Beaurecueil, France",inat,5.55,43.53,13.934615384615428,44.61538461538461,360,175,Warm Temperate,Moist,Shrubland,Mountains,Warm Temperate Moist,102,130,4,Warm Temperate Moist Shrubland on Mountains,#668204,0.3674375
4146,Vespa velutina,NL,NA,gbif,5.15,51.3,11.33461538461546,56.76923076923077,28,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6117333333333334
4150,Vespa velutina,NA,"Ceinture des Rosiers, Howald, Distrikt Luxemburg, LU",inat,6.14,49.59,10.303846153846166,63.61538461538461,289,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6841458333333333
4152,Vespa velutina,BE,NA,gbif,3.81,50.88,11.211538461538453,56.61538461538461,65,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4801958333333333
4158,Vespa velutina,NL,NA,gbif,5.8,51.15,11.51153846153852,56.07692307692308,28,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.3379666666666667
4162,Vespa velutina,BE,NA,gbif,3.58,50.97,11.411538461538498,56.53846153846154,7,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.35709583333333333
4163,Vespa velutina,BE,NA,gbif,4.97,51.15,NA,NA,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.49291666666666667
4167,Vespa velutina,BE,NA,gbif,4.48,51.23,NA,NA,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.62125
4175,Vespa velutina,NA,"83136 La Roquebrussanne, France",inat,6.01,43.33,14.473076923076974,45.15384615384615,412,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.46544583333333334
4178,Vespa velutina,NA,"Rue des Roses, Orvault, Pays de la Loire, FR",inat,-1.59,47.25,12.903846153846189,81.23076923076923,38,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6233583333333333
4180,Vespa velutina,DE,NA,gbif,8.44,49.48,11.673076923076962,47,96,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5839375
4182,Vespa velutina,NA,"Steinsel, Luxemburg",inat,6.13,49.67,NA,NA,284,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5568041666666667
4184,Vespa velutina,NA,"Wageningen, Netherlands",inat,5.62,51.94,11.02692307692314,66.84615384615384,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5994541666666666
4185,Vespa velutina,BE,NA,gbif,4.4,51.21,11.434615384615483,58.84615384615385,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6166
4200,Vespa velutina,BE,NA,gbif,3.76,51.02,NA,NA,11,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.24459583333333335
4205,Vespa velutina,BE,NA,gbif,3.83,50.89,11.134615384615415,57.07692307692308,63,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6897833333333333
4213,Vespa velutina,BE,NA,gbif,5.26,50.86,11.403846153846189,50.61538461538461,51,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.37083333333333335
4214,Vespa velutina,BE,NA,gbif,4.45,51.3,11.434615384615428,62.07692307692308,11,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6074291666666667
4216,Vespa velutina,NA,"Gironde, Aquitaine, FR",inat,-1.2,44.62,14.650000000000034,89.3076923076923,22,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.61625
4220,Vespa velutina,BE,NA,gbif,4.42,51.17,NA,NA,13,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6189208333333334
4221,Vespa velutina,BE,NA,gbif,3.5,50.83,11.226923076923072,57.07692307692308,35,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5768875
4223,Vespa velutina,BE,NA,gbif,4.75,50.99,11.488461538461593,50.23076923076923,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.3666291666666667
4225,Vespa velutina,NA,"4430-198 Vila Nova de Gaia, Portugal",inat,-8.61,41.14,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5787083333333334
4233,Vespa velutina,BE,NA,gbif,5.54,50.99,11.280769230769238,57.76923076923077,81,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.53835
4234,Vespa velutina,NA,"Parque Da Prelada, 4250-311 Porto, Portugal",inat,-8.63,41.18,15.457692307692357,116.07692307692308,99,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5780916666666667
4236,Vespa velutina,BE,NA,gbif,4.44,50.35,10.373076923076953,73,214,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.5314291666666666
4238,Vespa velutina,NA,"21850 Saint-Apollinaire, France",inat,5.1,47.32,12.180769230769272,62.69230769230769,231,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.6292958333333333
4239,Vespa velutina,NL,NA,gbif,5.2,52.05,NA,NA,3,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5166333333333333
4240,Vespa velutina,BE,NA,gbif,5.81,51.1,11.573076923076997,55.69230769230769,26,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.3780833333333333
4246,Vespa velutina,NL,NA,gbif,5.85,50.85,NA,NA,116,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.442075
4253,Vespa velutina,NA,"Castañares, Burgos, España",inat,-3.63,42.34,11.08076923076925,53.61538461538461,897,190,Warm Temperate,Dry,Cropland,Hills,Warm Temperate Dry,153,217,128,Warm Temperate Dry Cropland on Hills,#99D980,0.39474583333333335
4262,Vespa velutina,BE,NA,gbif,3.8,50.99,11.426923076923115,57,19,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.5782083333333333
4268,Vespa velutina,NA,"Poll, 51105 Porz, Deutschland",inat,6.99,50.91,11.665384615384651,55.46153846153846,49,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6354083333333334
4270,Vespa velutina,BE,NA,gbif,3.63,51.01,11.373076923077008,58.30769230769231,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6211416666666667
4273,Vespa velutina,NA,"10024 Moncalieri TO, Italia",inat,7.69,45.01,13.434615384615428,45.84615384615385,285,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.6102625
4276,Vespa velutina,BE,NA,gbif,4.89,50.99,11.426923076923115,49.38461538461539,22,159,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,91,184,24,Warm Temperate Moist Grassland on Plains,#5BB818,0.5951458333333334
4279,Vespa velutina,NA,"77440 Congis-sur-Thérouanne, France",inat,2.98,49,12.403846153846189,55.30769230769231,64,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.5950916666666667
4283,Vespa velutina,NA,"31700 Cornebarrieu, France",inat,1.31,43.66,14.357692307692332,56.69230769230769,168,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.43805
4285,Vespa velutina,NA,"76307 Karlsbad, Deutschland",inat,8.47,48.89,NA,NA,304,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.48215833333333336
