occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m
3886,Vespa velutina,NA,"Cergy, France",inat,2.06,49.04,12.33461538461546,48.92307692307692,47
3887,Vespa velutina,NA,"Iturrama, Pamplona, Navarra, España",inat,-1.65,42.81,12.657692307692344,74.61538461538461,430
3888,Vespa velutina,NL,NA,gbif,6,50.85,NA,NA,161
3889,Vespa velutina,BE,NA,gbif,3.16,50.9,11.34230769230777,61.69230769230769,22
3890,Vespa velutina,NL,NA,gbif,4.6,51.85,NA,NA,-1
3891,Vespa velutina,NL,NA,gbif,5.85,50.8,10.89615384615388,68.38461538461539,170
3892,Vespa velutina,BE,NA,gbif,4.26,51.22,NA,NA,3
3893,Vespa velutina,BE,NA,gbif,3.06,50.8,11.426923076923115,60.23076923076923,17
3894,Vespa velutina,NA,"De Bocaud, 34830 Jacou, France",inat,3.9,43.66,15.119230769230851,37.69230769230769,67
3895,Vespa velutina,NA,"Valrico A, 4520, Portugal",inat,-8.56,40.88,15.357692307692332,134.6153846153846,107
3896,Vespa velutina,NA,"Rheinland-Pfalz, DE",inat,8.07,49.91,10.750000000000057,39.61538461538461,192
3897,Vespa velutina,NL,NA,gbif,4.6,51.8,11.134615384615415,73.15384615384616,-2
3898,Vespa velutina,NA,"30880 Laatzen, Deutschland",inat,9.82,52.27,10.56538461538463,47.69230769230769,58
3899,Vespa velutina,NA,"Pétange, Maison des Jeunes, 4735 Petingen, Luxembourg",inat,5.87,49.56,10.373076923077008,67.84615384615384,316
3900,Vespa velutina,NA,"Darmstadt Heinrichstraße, 64285 Darmstadt, Germany",inat,8.65,49.87,11.19615384615389,56.53846153846154,146
3901,Vespa velutina,BE,NA,gbif,3.34,51.13,NA,NA,13
3902,Vespa velutina,BE,NA,gbif,4.42,51.18,11.434615384615483,58.61538461538461,13
3903,Vespa velutina,NA,"Naturpark Südschwarzwald, Lörrach, Baden-Württemberg, DE",inat,7.66,47.6,11.41923076923075,80.84615384615384,342
3904,Vespa velutina,NA,"Innenstadt I, Frankfurt am Main, Deutschland",inat,8.66,50.1,11.419230769230808,51.07692307692308,110
3905,Vespa velutina,BE,NA,gbif,4.25,50.87,11.250000000000057,59.76923076923077,58
3906,Vespa velutina,NA,2422 Gare Luxemburg,inat,6.13,49.61,NA,NA,296
3907,Vespa velutina,BE,NA,gbif,3.21,51.22,11.54230769230776,70.07692307692308,4
3908,Vespa velutina,DE,NA,gbif,6.67,51.3,11.449999999999989,57.30769230769231,33
3909,Vespa velutina,NL,NA,gbif,4.55,51.55,11.226923076923129,67.76923076923077,10
3910,Vespa velutina,NA,"Schlossgarten, 76131 Karlsruhe, Deutschland",inat,8.4,49.02,11.911538461538557,54.76923076923077,119
3911,Vespa velutina,NA,"Kleingemünd, Im Brühl, 69151 Neckargemünd, Deutschland",inat,8.8,49.4,10.619230769230796,68.07692307692308,224
3912,Vespa velutina,NA,"08292 La Serra Alta, Barcelona, Espanya",inat,1.8,41.54,14.211538461538453,59.15384615384615,266
3913,Vespa velutina,NA,"Île de Nantes, 44200 Nantes, France",inat,-1.57,47.2,13.050000000000068,80.38461538461539,20
3914,Vespa velutina,BE,NA,gbif,3.75,51,NA,NA,13
3915,Vespa velutina,NA,"A Coruña, España",inat,-8.41,43.25,14.488461538461593,104.6923076923077,149
3916,Vespa velutina,NA,"60 Frankfurt am Main-Innenstadt II, Deutschland",inat,8.65,50.12,NA,NA,104
3917,Vespa velutina,NA,montjuic,inat,2.15,41.37,16.319230769230785,66.15384615384616,42
3918,Vespa velutina,BE,NA,gbif,3.45,50.88,11.373076923076953,57.15384615384615,18
3919,Vespa velutina,NA,"Rijnsoever, Bunnik, Utrecht, NL",inat,5.19,52.08,10.957692307692357,72,3
3920,Vespa velutina,BE,NA,gbif,3.75,51.04,NA,NA,9
3921,Vespa velutina,NL,NA,gbif,5.2,51.35,NA,NA,31
3922,Vespa velutina,NL,NA,gbif,5.45,51.4,NA,NA,21
3923,Vespa velutina,NL,NA,gbif,5.5,51.4,NA,NA,24
3924,Vespa velutina,BE,NA,gbif,3.67,51.13,11.434615384615428,61,5
3925,Vespa velutina,NA,"Rue Vauban, Luxemburg, Distrikt Luxemburg, LU",inat,6.13,49.61,NA,NA,296
3926,Vespa velutina,BE,NA,gbif,4.98,51.12,11.450000000000044,52.30769230769231,17
3927,Vespa velutina,BE,NA,gbif,4.36,50.98,NA,NA,13
3928,Vespa velutina,BE,NA,gbif,3.18,51.12,11.411538461538498,67.6923076923077,14
3929,Vespa velutina,NL,NA,gbif,5.4,52.05,NA,NA,17
3930,Vespa velutina,NL,NA,gbif,4.7,51.6,NA,NA,4
3931,Vespa velutina,NA,"Aldersey Road, Crewe, England, GB",inat,-2.46,53.09,10.134615384615415,81.92307692307692,53
3932,Vespa velutina,BE,NA,gbif,5.11,51.08,11.411538461538498,49.46153846153846,26
3933,Vespa velutina,NA,NA,inat,-2.16,49.1,12.550000000000068,95.15384615384616,-17
3934,Vespa velutina,NA,"Каниделу, 4400 Віла-Нова-ді-Гайя, Портуґалія",inat,-8.66,41.14,NA,NA,29
3935,Vespa velutina,NA,"44801 Bochum Süd, Deutschland",inat,7.27,51.44,10.811538461538532,67.23076923076923,111
3936,Vespa velutina,NA,"Île-de-France, FR",inat,2.6,48.66,12.419230769230808,55.46153846153846,80
3937,Vespa velutina,NL,NA,gbif,5.1,51.35,NA,NA,34
3938,Vespa velutina,BE,NA,gbif,5.39,50.86,11.38846153846157,53,57
3939,Vespa velutina,NA,"Vauban Hôtel des Invalides, 75007 Paris, France",inat,2.31,48.85,12.44230769230768,51.15384615384615,52
3940,Vespa velutina,NA,"Ziegelstraße, Kandern, Baden-Württemberg, DE",inat,7.66,47.72,NA,NA,422
3941,Vespa velutina,BE,NA,gbif,4.48,51.03,11.488461538461593,54.23076923076923,5
3942,Vespa velutina,NA,"Musée National d'Histoire Naturelle, Luxemburg, Distrikt Luxemburg, LU",inat,6.14,49.61,NA,NA,295
3943,Vespa velutina,NA,"4356 EB Oostkapelle, Nederland",inat,3.56,51.57,NA,NA,-2
3944,Vespa velutina,BE,NA,gbif,4.3,51.08,11.51153846153852,56.53846153846154,2
3945,Vespa velutina,BE,NA,gbif,3.58,51.18,11.450000000000044,62.92307692307692,6
3946,Vespa velutina,NA,"79 Gundelfingen, Deutschland",inat,7.89,48.01,10.326923076923094,107,458
3947,Vespa velutina,NA,"Saint-Sylvain-d'Anjou, 49480 Verrières-en-Anjou, France",inat,-0.5,47.51,12.89615384615388,62.07692307692308,35
3948,Vespa velutina,DE,NA,gbif,8.28,50,11.465384615384664,39.53846153846154,86
3949,Vespa velutina,NA,"22363 Puértolas, Huesca, España",inat,0.13,42.51,12.857692307692332,76.53846153846153,705
3950,Vespa velutina,NA,"Canton d'Antibes-2, France",inat,7.11,43.58,16.41923076923075,70.92307692307692,19
3951,Vespa velutina,NA,"Gent Beneluxplein, 9000 Gent, Belgium",inat,3.7,51.05,11.426923076923115,59,8
3952,Vespa velutina,NA,"08193 Cerdanyola del Vallès, Barcelona, España",inat,2.11,41.5,15.33461538461546,63.23076923076923,125
3953,Vespa velutina,NA,"67269 Grünstadt, Deutschland",inat,8.16,49.56,11.165384615384651,42.23076923076923,214
3954,Vespa velutina,BE,NA,gbif,3.27,50.84,11.419230769230808,58.69230769230769,14
3955,Vespa velutina,NA,"76170 Lillebonne, France",inat,0.54,49.52,12.05769230769232,70.61538461538461,70
3956,Vespa velutina,BE,NA,gbif,5.32,50.94,11.465384615384664,50.61538461538461,37
3957,Vespa velutina,BE,NA,gbif,4.15,51.11,11.442307692307736,60.23076923076923,16
3958,Vespa velutina,BE,NA,gbif,4.58,51.15,11.473076923076915,56,5
3959,Vespa velutina,BE,NA,gbif,4.7,51.17,11.473076923076974,55.92307692307692,8
3960,Vespa velutina,BE,NA,gbif,3.75,50.95,11.35000000000008,57.07692307692308,29
3961,Vespa velutina,NA,"Namur, BE",inat,4.84,50.48,10.973076923076974,56.53846153846154,138
3962,Vespa velutina,NA,"Asturias, Spain",inat,-6.09,43.54,14.357692307692332,101.6153846153846,43
3963,Vespa velutina,NA,"Groenerei, Brügge, Westflandern, BE",inat,3.23,51.21,NA,NA,5
3964,Vespa velutina,NA,"Chemin de vers-la-ville, Annot, Alpes-de-Haute-Provence",inat,6.67,43.97,11.250000000000057,74.84615384615384,890
3965,Vespa velutina,BE,NA,gbif,4.02,50.96,NA,NA,10
3966,Vespa velutina,BE,NA,gbif,3.65,50.88,11.442307692307736,53,18
3967,Vespa velutina,NA,"C.Carbajal(Urb.Los Acebos), 24196 Carbajal de la Legua, León, España",inat,-5.6,42.64,11.357692307692275,50.46153846153846,888
3968,Vespa velutina,BE,NA,gbif,4.65,51.25,11.42692307692306,60.23076923076923,13
3969,Vespa velutina,NA,"Pavillons Melling, Saint-Avold, Grand Est, FR",inat,6.69,49.11,11.057692307692378,68.23076923076923,276
3970,Vespa velutina,NA,"Pedrógão Grande, 3270, Portugal",inat,-8.15,39.9,14.911538461538498,89.46153846153847,299
3971,Vespa velutina,FR,NA,gbif,3.14,42.48,15.7038461538462,67.23076923076923,21
3972,Vespa velutina,NA,"4485 Mindelo, Portugal",inat,-8.73,41.32,15.557692307692378,106.53846153846152,3
3973,Vespa velutina,DE,NA,gbif,6.51,51.24,11.419230769230808,53.76923076923077,38
3974,Vespa velutina,NL,NA,gbif,4.3,51.45,11.303846153846166,66.53846153846153,8
3975,Vespa velutina,BE,NA,gbif,4.21,50.72,11.21153846153851,53.69230769230769,49
3976,Vespa velutina,FR,NA,gbif,4.33,46.66,12.426923076923003,58.38461538461539,297
3977,Vespa velutina,BE,NA,gbif,3.69,50.96,11.426923076923115,56.23076923076923,20
3978,Vespa velutina,FR,NA,gbif,7.1,43.62,NA,NA,93
3979,Vespa velutina,NL,NA,gbif,4.55,51.6,11.26538461538462,68.38461538461539,3
3980,Vespa velutina,BE,NA,gbif,3.18,51.17,11.457692307692357,69.84615384615384,12
3981,Vespa velutina,NA,"Mayenne, Pays de la Loire, France",inat,-0.43,48.21,11.980769230769283,67.46153846153847,122
3982,Vespa velutina,NL,NA,gbif,5.25,52.15,NA,NA,11
3983,Vespa velutina,NA,"NSG Schlangenberg, Stolberg (Rheinland), Nordrhein-Westfalen, DE",inat,6.24,50.74,10.319230769230728,65,261
3984,Vespa velutina,NL,NA,gbif,5.7,50.75,NA,NA,63
3985,Vespa velutina,BE,NA,gbif,4.53,51.23,11.465384615384664,58.84615384615385,9
3986,Vespa velutina,NL,NA,gbif,5.55,51.25,11.419230769230808,54.07692307692308,35
3987,Vespa velutina,BE,NA,gbif,4.92,50.81,11.26538461538462,48,56
3988,Vespa velutina,BE,NA,gbif,4.69,51.18,11.488461538461593,56.15384615384615,6
3989,Vespa velutina,NA,"Deutsch-Franz. Garten DFG Nord, Saarbrücken, 66117 Saarbrücken, Germany",inat,6.96,49.23,11.226923076923129,65.15384615384616,221
3990,Vespa velutina,BE,NA,gbif,4.02,50.94,NA,NA,14
3991,Vespa velutina,BE,NA,gbif,3.82,51.04,NA,NA,5
3992,Vespa velutina,NA,"Jussy, France",inat,6.09,49.1,11.149999999999975,59.53846153846154,223
3993,Vespa velutina,BE,NA,gbif,4.5,50.85,11.180769230769217,54.69230769230769,67
3994,Vespa velutina,NA,Comines-Warneton,inat,2.88,50.73,11.465384615384664,61.38461538461539,19
3995,Vespa velutina,NL,NA,gbif,6.15,51.35,NA,NA,20
3996,Vespa velutina,BE,NA,gbif,5.33,50.95,11.496153846153902,50.07692307692308,33
3997,Vespa velutina,NA,Monaco,inat,7.43,43.74,NA,NA,117
3998,Vespa velutina,NL,NA,gbif,4.45,52.05,NA,NA,-3
3999,Vespa velutina,NL,NA,gbif,5.3,51.7,NA,NA,4
4000,Vespa velutina,NA,"Rovira i Virgili - Parc de la Pegaso, Sant Andreu, 08027 Barcelona, España",inat,2.19,41.43,16.203846153846143,62.38461538461539,38
4001,Vespa velutina,BE,NA,gbif,4.26,51.2,11.411538461538498,60.07692307692308,10
4002,Vespa velutina,NA,"Jette, 1090 Jette, Belgium",inat,4.32,50.88,11.357692307692332,58.69230769230769,48
4003,Vespa velutina,BE,NA,gbif,4.23,51.14,NA,NA,17
4004,Vespa velutina,BE,NA,gbif,4.2,50.83,11.242307692307747,57.46153846153846,57
4005,Vespa velutina,NL,NA,gbif,4.7,51.6,NA,NA,4
4006,Vespa velutina,BE,NA,gbif,5.14,50.97,11.442307692307793,48.23076923076923,25
4007,Vespa velutina,NA,"Rue du Cimetière, Heisdorf, Distrikt Luxemburg, LU",inat,6.14,49.68,10.550000000000068,61.30769230769231,300
4008,Vespa velutina,NA,"N 14, Reuland, District Luxembourg, LU",inat,6.27,49.75,10.011538461538464,66.76923076923077,349
4009,Vespa velutina,NL,NA,gbif,5.65,51.45,11.311538461538476,58.23076923076923,20
4010,Vespa velutina,NA,"La Poste, 93170 Bagnolet, France",inat,2.42,48.87,12.103846153846176,56.84615384615385,85
4011,Vespa velutina,NA,"Stallestraat, Mheer, Limburg, NL",inat,5.79,50.78,10.880769230769316,68.61538461538461,150
4012,Vespa velutina,NA,"Parc naturel régional du Pilat, Col de l'Œillon, 42410 Pélussin, France",inat,4.87,45.53,13.58076923076925,55.92307692307692,222
4013,Vespa velutina,DE,NA,gbif,8.5,49.52,11.58846153846156,50.15384615384615,102
4014,Vespa velutina,NL,NA,gbif,5.4,52,NA,NA,8
4015,Vespa velutina,NA,"Oliveira de Frades, Portugal",inat,-8.29,40.75,15.242307692307747,141.23076923076923,219
4016,Vespa velutina,NA,Spain,inat,-2.89,42.71,12.619230769230851,60.76923076923077,496
4017,Vespa velutina,BE,NA,gbif,4.95,51.33,11.288461538461604,60.07692307692308,25
4018,Vespa velutina,BE,NA,gbif,4.95,50.98,11.280769230769238,50.46153846153846,40
4019,Vespa velutina,BE,NA,gbif,4.55,51.13,11.480769230769283,55.61538461538461,5
4020,Vespa velutina,NA,"Impasse du Château, Differdange, Distrikt Lëtzebuerg, LU",inat,5.89,49.52,10.134615384615358,69.53846153846153,351
4021,Vespa velutina,NL,NA,gbif,5.9,50.85,NA,NA,129
4022,Vespa velutina,BE,NA,gbif,3.61,51.09,11.434615384615428,60,5
4023,Vespa velutina,NA,"Groesbeek, Nederland",inat,5.92,51.79,NA,NA,79
4024,Vespa velutina,NA,"Bombeiros, 2540-041 Bombarral, Portugal",inat,-9.16,39.27,15.857692307692332,36.46153846153846,32
4025,Vespa velutina,NA,"Haute-Savoie, Rhône-Alpes, FR",inat,6.18,45.88,11.665384615384651,120.76923076923076,590
4026,Vespa velutina,NA,"Av. Teixidores - Can Fàbregas, 08100 Mollet del Vallès, Barcelona, Spain",inat,2.22,41.54,15.73461538461538,60.15384615384615,80
4027,Vespa velutina,BE,NA,gbif,4.62,51.14,11.488461538461593,55.15384615384615,6
4028,Vespa velutina,BE,NA,gbif,5.44,50.77,11.126923076923106,56.38461538461539,91
4029,Vespa velutina,BE,NA,gbif,3.88,50.77,11.411538461538557,51.76923076923077,32
4030,Vespa velutina,BE,NA,gbif,4.27,51.22,11.426923076923115,59.69230769230769,3
4031,Vespa velutina,NA,"66250 Saint-Laurent-de-la-Salanque, France",inat,3,42.77,16.003846153846155,52.53846153846154,2
4032,Vespa velutina,NA,Chavannes-sur-l'Étang,inat,7.02,47.64,11.096153846153868,93.6923076923077,357
4033,Vespa velutina,BE,NA,gbif,3.76,51.09,11.411538461538498,59.53846153846154,6
4034,Vespa velutina,BE,NA,gbif,4.69,50.97,11.496153846153902,49.61538461538461,9
4035,Vespa velutina,NA,"Saldes, Barcelona, ES",inat,1.76,42.22,7.819230769230842,71.76923076923077,1265
4036,Vespa velutina,BE,NA,gbif,2.93,51.23,11.619230769230796,79.6923076923077,4
4037,Vespa velutina,NL,NA,gbif,6.1,51.9,NA,NA,11
4038,Vespa velutina,NL,NA,gbif,4.2,51.5,NA,NA,-2
4039,Vespa velutina,NA,"Altstadt, 79 Freiburg im Breisgau, Deutschland",inat,7.85,47.99,11.580769230769192,98.46153846153848,288
4040,Vespa velutina,NA,"Aeroporto de Lisboa - Terminal 1, Lisboa, Lisboa, PT",inat,-9.13,38.77,16.080769230769306,39.84615384615385,97
4041,Vespa velutina,NA,"16030 Moneglia, Genua, Italien",inat,9.49,44.24,16.142307692307668,119.84615384615384,102
4042,Vespa velutina,BE,NA,gbif,4.84,51.28,11.35000000000008,59.53846153846154,20
4043,Vespa velutina,NA,"93400 Saint-Ouen, Franciaország",inat,2.33,48.92,12.44230769230768,51.30769230769231,42
4044,Vespa velutina,BE,NA,gbif,4.03,50.93,11.419230769230808,54.84615384615385,14
4045,Vespa velutina,NA,"Rue du Bon-Pasteur, Lyon, Auvergne-Rhône-Alpes, FR",inat,4.83,45.77,13.180769230769272,60.46153846153846,204
4046,Vespa velutina,NA,Belgium,inat,4.39,50.81,10.988461538461593,61.07692307692308,96
4047,Vespa velutina,NL,NA,gbif,5.8,50.95,11.311538461538476,63.07692307692308,75
4048,Vespa velutina,NA,"3334 GG Zwijndrecht, Nederland",inat,4.6,51.81,11.126923076923106,73.38461538461539,-2
4049,Vespa velutina,NA,"Den Botaniek, Antwerpen, Provincie Antwerpen, BE",inat,4.41,51.21,NA,NA,9
4050,Vespa velutina,NA,"Rangueil, Toulouse, France",inat,1.47,43.56,NA,NA,169
4051,Vespa velutina,NA,"Rua do Brasil, Coimbra, Centro, PT",inat,-8.42,40.2,15.465384615384608,83.46153846153847,74
4052,Vespa velutina,BE,NA,gbif,3.51,50.88,11.219230769230762,59.15384615384615,54
4053,Vespa velutina,BE,NA,gbif,4.31,50.74,11.02692307692314,58.15384615384615,90
4054,Vespa velutina,BE,NA,gbif,4.33,50.75,NA,NA,98
4055,Vespa velutina,NL,NA,gbif,6.05,51.1,11.51923076923083,54.46153846153846,37
4056,Vespa velutina,NA,"Stalle, Uccle, Belgique",inat,4.32,50.8,11.326923076923151,57.69230769230769,34
4057,Vespa velutina,BE,NA,gbif,4.57,50.92,11.457692307692357,50.15384615384615,20
4058,Vespa velutina,NL,NA,gbif,5.9,50.8,NA,NA,142
4059,Vespa velutina,BE,NA,gbif,3.73,51.04,NA,NA,9
4060,Vespa velutina,NL,NA,gbif,5.8,51,NA,NA,55
4061,Vespa velutina,NL,NA,gbif,6,51.15,11.550000000000068,54.76923076923077,28
4062,Vespa velutina,NA,"22190 Plérin, France",inat,-2.74,48.52,12.073076923076997,76.38461538461539,66
4063,Vespa velutina,NA,"Frankenthal (Pfalz), DE-RP, DE",inat,8.37,49.52,11.69615384615389,43.92307692307692,92
4064,Vespa velutina,NA,"Carvalhal, 2240-005 Ferreira do Zêzere, Portugal",inat,-8.29,39.7,14.950000000000044,81.23076923076923,328
4065,Vespa velutina,NA,"Naturpark Hohes Venn – Eifel, Kall, Nordrhein-Westfalen, DE",inat,6.56,50.52,9.342307692307712,62.38461538461539,457
4066,Vespa velutina,NA,"Paio Pires (R Eusébio Leão), 2840-078, Portugal",inat,-9.08,38.62,16.480769230769283,40.53846153846154,12
4067,Vespa velutina,NA,"66 Nanzdietschweiler, Deutschland",inat,7.44,49.45,10.511538461538464,62.30769230769231,263
4068,Vespa velutina,NA,"Rue Buffon, Paris, Île-de-France, FR",inat,2.36,48.84,NA,NA,46
4069,Vespa velutina,DE,NA,gbif,8.12,49.1,11.76538461538462,54.38461538461539,137
4070,Vespa velutina,BE,NA,gbif,2.95,51.22,11.626923076923106,78.3076923076923,4
4071,Vespa velutina,NL,NA,gbif,4.25,52.05,NA,NA,2
4072,Vespa velutina,NL,NA,gbif,4.85,52.5,10.957692307692298,79.76923076923077,-2
4073,Vespa velutina,NA,"Chemin Parabeu, Baigts-de-Béarn, Nouvelle-Aquitaine, FR",inat,-0.83,43.53,14.257692307692366,120.6923076923077,115
4074,Vespa velutina,BE,NA,gbif,4.11,51.04,11.488461538461593,57.23076923076923,3
4075,Vespa velutina,BE,NA,gbif,5.71,51.04,11.496153846153902,55.76923076923077,41
4076,Vespa velutina,NA,"Hoeilaart, Belgium",inat,4.46,50.77,10.973076923076974,57.30769230769231,115
4077,Vespa velutina,NL,NA,gbif,5.8,50.95,NA,NA,75
4078,Vespa velutina,BE,NA,gbif,4.69,51.11,11.51923076923083,53.92307692307692,6
4079,Vespa velutina,NA,"Chemin de la Jeannette, Chabeuil, Auvergne-Rhône-Alpes, FR",inat,5.03,44.92,13.51153846153852,74.46153846153847,231
4080,Vespa velutina,BE,NA,gbif,2.96,51.15,NA,NA,1
4081,Vespa velutina,BE,NA,gbif,3.94,50.93,11.34230769230777,55.84615384615385,31
4082,Vespa velutina,NA,"Le Coq, 37540 Saint-Cyr-sur-Loire, France",inat,0.66,47.4,12.74230769230769,54.38461538461539,67
4083,Vespa velutina,BE,NA,gbif,3.29,51.34,NA,NA,1
4084,Vespa velutina,NL,NA,gbif,5.75,50.9,NA,NA,68
4085,Vespa velutina,BE,NA,gbif,4.39,50.86,11.25,58,62
4086,Vespa velutina,NA,"76 Karlsruhe-Innenstadt-West, Deutschland",inat,8.39,49.01,NA,NA,121
4087,Vespa velutina,NL,NA,gbif,6,51.15,NA,NA,28
4088,Vespa velutina,FR,NA,gbif,6.74,47.96,10.550000000000011,109.07692307692308,610
4089,Vespa velutina,NL,NA,gbif,5.4,51.45,NA,NA,20
4090,Vespa velutina,DE,NA,gbif,8.18,49.47,11.634615384615472,42.92307692307692,125
4091,Vespa velutina,BE,NA,gbif,4.59,51.01,11.473076923076974,52.30769230769231,7
4092,Vespa velutina,BE,NA,gbif,3.03,51.27,11.596153846153868,78.15384615384616,0
4093,Vespa velutina,NA,"Rodingen Petingen, Luxemburg",inat,5.83,49.54,NA,NA,307
4094,Vespa velutina,BE,NA,gbif,3.71,51.06,NA,NA,8
4095,Vespa velutina,NA,"Frankfurt-Süd, Deutschland",inat,8.72,50.1,11.434615384615428,51.53846153846154,118
4096,Vespa velutina,NA,"11360 Villeneuve-les-Corbières, France",inat,2.78,42.98,15.003846153846212,51.84615384615385,202
4097,Vespa velutina,BE,NA,gbif,4.56,51.14,11.473076923076915,55.69230769230769,7
4098,Vespa velutina,NA,"Hérault, Languedoc-Roussillon, FR",inat,3.87,43.63,NA,NA,55
4099,Vespa velutina,NA,"83740 La Cadière-d'Azur, France",inat,5.74,43.22,14.919230769230808,44.53846153846154,197
4100,Vespa velutina,BE,NA,gbif,2.92,51.21,11.603846153846176,78.84615384615384,4
4101,Vespa velutina,NA,"Jardin des Plantes, 75005 Paris, France",inat,2.36,48.84,NA,NA,46
4102,Vespa velutina,NA,"Goesdorf, Luxemburg",inat,5.98,49.96,9.542307692307702,63.61538461538461,408
4103,Vespa velutina,BE,NA,gbif,4.65,50.92,NA,NA,23
4104,Vespa velutina,BE,NA,gbif,3.18,50.82,11.403846153846189,59.61538461538461,15
4105,Vespa velutina,BE,NA,gbif,4.82,50.92,11.311538461538476,49.53846153846154,42
4106,Vespa velutina,BE,NA,gbif,4.79,51.06,11.465384615384664,52,11
4107,Vespa velutina,NA,Nanterre,inat,2.2,48.89,12.365384615384642,48.84615384615385,49
4108,Vespa velutina,NA,"Baltar (Escola Secundária), 4585-057 Baltar, Portugal",inat,-8.38,41.19,14.54230769230776,143.23076923076923,281
4109,Vespa velutina,NA,1380-Champ d'Al Vau,inat,4.48,50.71,11.003846153846212,53.84615384615385,90
4110,Vespa velutina,NL,NA,gbif,3.9,51.25,NA,NA,2
4111,Vespa velutina,BE,NA,gbif,5.33,50.99,11.457692307692357,50.07692307692308,37
4112,Vespa velutina,NA,"Puebla del Brollón, 27331 Puebla del Brollón, Lugo, España",inat,-7.38,42.55,13.06538461538463,99,433
4113,Vespa velutina,BE,NA,gbif,5.13,50.84,11.480769230769283,48.38461538461539,33
4114,Vespa velutina,BE,NA,gbif,4.39,50.81,NA,NA,96
4115,Vespa velutina,BE,NA,gbif,3.36,50.95,11.342307692307712,60.69230769230769,14
4116,Vespa velutina,NA,"Penmarch, France",inat,-4.37,47.81,13.126923076923047,92.3076923076923,-3
4117,Vespa velutina,BE,NA,gbif,5.2,51.05,11.434615384615483,48.92307692307692,32
4118,Vespa velutina,NA,"D-Hermann-vom-Endt-Straße, 40595 Düsseldorf, Deutschland",inat,6.88,51.14,11.56538461538463,61.15384615384615,44
4119,Vespa velutina,NA,"BOURGLINSTER, Am Duerf, 6162 Burglinster Junglinster, Luxemburg",inat,6.22,49.7,NA,NA,354
4120,Vespa velutina,BE,NA,gbif,4.4,51.16,NA,NA,11
4121,Vespa velutina,NA,"Kraainem, België",inat,4.48,50.86,NA,NA,59
4122,Vespa velutina,NA,"Malemort-du-Comtat, Frankreich",inat,5.16,44.02,NA,NA,236
4123,Vespa velutina,BE,NA,gbif,3.57,51.17,11.450000000000044,62.61538461538461,6
4124,Vespa velutina,NA,"Galicia, ES",inat,-9,42.55,15.06538461538463,150.6153846153846,35
4125,Vespa velutina,BE,NA,gbif,3.3,50.87,11.39615384615388,59.15384615384615,15
4126,Vespa velutina,NL,NA,gbif,4.9,51.55,NA,NA,14
4127,Vespa velutina,NL,NA,gbif,5.2,51.35,NA,NA,31
4128,Vespa velutina,BE,NA,gbif,4.33,50.94,11.265384615384676,58.53846153846154,42
4129,Vespa velutina,NL,NA,gbif,6,50.75,NA,NA,238
4130,Vespa velutina,NA,"Aguete (Pobo), 36913 Marín, Pontevedra, España",inat,-8.74,42.37,14.973076923076915,151,10
4131,Vespa velutina,NL,NA,gbif,5.4,51.45,NA,NA,20
4132,Vespa velutina,BE,NA,gbif,4.32,51.35,NA,NA,3
4133,Vespa velutina,BE,NA,gbif,3.69,50.96,NA,NA,20
4134,Vespa velutina,NL,NA,gbif,3.95,51.45,NA,NA,-2
4135,Vespa velutina,NA,"Éterville, France",inat,-0.44,49.15,12.21923076923082,66.84615384615384,53
4136,Vespa velutina,BE,NA,gbif,5.03,51.23,11.357692307692332,55,22
4137,Vespa velutina,NA,"Aalst TechniGo, 9300 Aalst, Belgium",inat,4.02,50.94,NA,NA,14
4138,Vespa velutina,BE,NA,gbif,3.93,51.15,11.442307692307736,60.61538461538461,3
4139,Vespa velutina,BE,NA,gbif,5.09,50.72,11.050000000000011,51.46153846153846,98
4140,Vespa velutina,NA,"Bricher Gässel Quai 2, 1857 Neudorf-Weimershof Luxemburg, Luxembourg",inat,6.17,49.63,10.011538461538464,70.53846153846153,368
4141,Vespa velutina,NA,"17033 Garlenda SV, Italia",inat,8.1,44.03,15.426923076923115,64,162
4142,Vespa velutina,BE,NA,gbif,3.55,50.98,NA,NA,8
4143,Vespa velutina,NA,"Camp d'en Grassot i Gràcia Nova, Gracia, Barcelona, España",inat,2.17,41.41,16.026923076923197,65.61538461538461,52
4144,Vespa velutina,DE,NA,gbif,7.56,49.26,10.680769230769217,68.23076923076923,315
4145,Vespa velutina,BE,NA,gbif,4.82,50.92,NA,NA,42
4146,Vespa velutina,BE,NA,gbif,4.49,50.84,NA,NA,80
4147,Vespa velutina,BE,NA,gbif,5.48,50.85,11.19615384615389,56.15384615384615,73
4148,Vespa velutina,FR,NA,gbif,3.87,43.65,NA,NA,72
4149,Vespa velutina,BE,NA,gbif,5.6,50.68,11.026923076923085,60.53846153846154,148
4150,Vespa velutina,BE,NA,gbif,5.51,50.59,10.773076923076928,60.92307692307692,195
4151,Vespa velutina,NL,NA,gbif,4.85,51.55,11.257692307692366,67.3076923076923,9
4152,Vespa velutina,NL,NA,gbif,5.2,52.05,NA,NA,3
4153,Vespa velutina,NL,NA,gbif,5.95,51.3,11.403846153846189,56,32
4154,Vespa velutina,BE,NA,gbif,5.52,51.13,11.334615384615404,52.84615384615385,61
4155,Vespa velutina,NA,"6160 Burglinster Junglinster, Luxemburg",inat,6.22,49.71,10.042307692307702,67.15384615384616,334
