occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
1129,Vespa crabro,DE,NA,gbif,6.77,51.25,1.0587124824523926,788,40,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5920125
1132,Vespa crabro,CZ,NA,gbif,14.31,50.07,0.8207219123840332,504,352,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.41138749999999996
1134,Vespa crabro,NA,"Mågevej (Faaborg Midtfyn), 5772 Kværndrup, Danmark",inat,10.52,55.18,0.8323729515075684,621,74,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6912375
1135,Vespa crabro,NL,NA,gbif,4.4,52.1,0.971110725402832,849,0,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7005458333333333
1137,Vespa crabro,NA,"Pragrande, Pula, Hrvatska",inat,13.86,44.86,1.3711278915405274,824,26,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.5858208333333333
1139,Vespa crabro,NA,"Strandbad, 68199 Mannheim, Deutschland",inat,8.45,49.45,1.051504135131836,669,94,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.5129375
1140,Vespa crabro,NL,NA,gbif,3.9,51.25,1.0390030860900878,773,2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.50005
1142,Vespa crabro,NA,"39044 Neumarkt, Autonome Provinz Bozen - Südtirol, Italien",inat,11.28,46.31,0.8883832931518555,638,661,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.5283708333333333
1143,Vespa crabro,NL,NA,gbif,4.9,51.4,0.9976905822753906,802,23,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5765208333333334
1146,Vespa crabro,GB,NA,gbif,-1.98,51.51,0.9666000366210936,681,110,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.5861
1149,Vespa crabro,GB,NA,gbif,-2.07,52.29,0.9326791763305664,805,77,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5294833333333333
1152,Vespa crabro,NL,NA,gbif,6,51.25,1.0026583671569824,734,18,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5175208333333333
1153,Vespa crabro,NA,"Novara, Italia",inat,8.61,45.45,1.1822479248046875,903,154,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.46592916666666667
1154,Vespa crabro,NA,"83050 Senerchia AV, Italia",inat,15.2,40.74,1.2076229095458983,764,550,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.6273916666666667
1158,Vespa crabro,NA,"708 00 Ostrava-Poruba, Česko",inat,18.17,49.83,0.85047607421875,701,250,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6468583333333333
1159,Vespa crabro,NA,"Kwiatkowskiej 01, 81-578 Gdynia, Polska",inat,18.43,54.49,0.7288093566894531,674,159,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0,0.58065
1163,Vespa crabro,NA,"Central Macedonia, Greece",inat,23.28,40.52,1.3323895454406738,471,603,184,Warm Temperate,Dry,Cropland,Mountains,Warm Temperate Dry,141,179,80,Warm Temperate Dry Cropland on Mountains,#8DB350,0.6487416666666667
1165,Vespa crabro,NA,"Bielsko-Biała, Polska",inat,19.05,49.77,0.7171854019165039,933,514,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.6256833333333334
1167,Vespa crabro,NA,"Vogelschutzgebiet 'Rieselfelder Münster', Coermühle 181, 48157 Münster, Germany",inat,7.65,52.03,0.95678129196167,747,48,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.40375
1172,Vespa crabro,NL,NA,gbif,4.55,52.35,0.9709492683410644,828,11,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5823916666666666
1176,Vespa crabro,NA,"55 Ingelheim am Rhein, Deutschland",inat,8.05,49.99,0.9874885559082032,573,91,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.3793666666666667
1183,Vespa crabro,NA,"Obernau Am Obstkeller, Aschaffenburg, 63743 Aschaffenburg, Deutschland",inat,9.14,49.93,0.9606249809265136,805,118,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.6147208333333333
1188,Vespa crabro,BE,NA,gbif,4.56,51.09,1.0294468879699707,777,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5214083333333334
1199,Vespa crabro,DK,NA,gbif,9.23,55.48,0.7808541774749755,835,39,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4925791666666667
1202,Vespa crabro,NA,"West Macedonia Region, Greece",inat,21.13,40.8,0.9502374649047852,784,942,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.6517916666666667
1204,Vespa crabro,NA,"68300 Saint-Louis, France",inat,7.55,47.62,1.0200145721435547,805,237,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6819458333333334
1205,Vespa crabro,NA,"5220 Zatolmin, Slovenia",inat,13.74,46.2,0.5684999942779541,2127,381,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.5903416666666667
1212,Vespa crabro,NL,NA,gbif,6.05,53.35,0.9052278518676756,818,-1,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.45313749999999997
1213,Vespa crabro,NA,"Hofhaymer-Allee, Salzburg, Salzburg, AT",inat,13.06,47.79,0.8130990028381347,1307,422,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300,0.48209583333333333
1227,Vespa crabro,DE,NA,gbif,6.63,51.79,0.9929187774658204,748,36,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6500333333333334
1233,Vespa crabro,CH,NA,gbif,6.01,46.16,0.8976312637329101,1098,408,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.6340791666666666
1234,Vespa crabro,FR,NA,gbif,-3.96,47.93,1.1710904121398926,1035,74,164,Warm Temperate,Moist,Grassland,Hills,Warm Temperate Moist,86,172,49,Warm Temperate Moist Grassland on Hills,#56AC31,0.5054125
1237,Vespa crabro,NA,"07-306 Brok, Polska",inat,21.85,52.7,0.7604343891143799,496,110,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5423333333333333
1240,Vespa crabro,DE,NA,gbif,9.12,49.93,0.9606249809265136,805,112,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6264
1241,Vespa crabro,NA,"Зеленоградск, Калининградская обл., Россия",inat,20.48,54.96,0.7614500045776367,784,0,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6612416666666666
1243,Vespa crabro,NA,"Bad Wilsnacker Straße, Bad Wilsnack, Brandenburg, DE",inat,11.86,52.96,0.9347749710083008,573,24,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6749208333333334
1246,Vespa crabro,GB,NA,gbif,0.31,51.16,0.9762770652770996,794,91,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.39116666666666666
1247,Vespa crabro,NL,NA,gbif,3.75,51.3,1.0463364601135254,769,1,115,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,26,131,0,Cool Temperate Moist Shrubland on Plains,#1A8300,0.48751666666666665
1248,Vespa crabro,NL,NA,gbif,6,51.85,0.9773374557495116,766,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.615075
1249,Vespa crabro,GB,NA,gbif,-1.14,53.99,0.9251280784606932,595,15,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.7031583333333333
1250,Vespa crabro,NA,"G4W6+J3, 45889 Gelsenkirchen, Deutschland",inat,7.11,51.55,1.0221354484558105,872,41,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5682166666666667
1253,Vespa crabro,NL,NA,gbif,5.85,51.85,0.9808792114257812,791,18,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6398958333333333
1261,Vespa crabro,DE,NA,gbif,10.27,48.36,0.8334229469299317,822,489,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.7143833333333334
1262,Vespa crabro,NA,"85077 Manching-Pichl, Deutschland",inat,11.47,48.71,0.8617218971252442,743,367,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6915625
1264,Vespa crabro,NA,"Ingelheimer Straße, Darmstadt, Hessen, DE",inat,8.64,49.86,1.020603084564209,638,142,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.491175
1268,Vespa crabro,DE,NA,gbif,6.25,50.76,0.9189249992370604,871,262,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5521625
1273,Vespa crabro,NA,"Montigny-sur-Loing, France",inat,2.75,48.34,1.0644302368164062,633,78,180,Warm Temperate,Moist,Forest,Tablelands,Warm Temperate Moist,69,72,136,Warm Temperate Moist Forest on Tablelands,#454888,0.68305
1274,Vespa crabro,GB,NA,gbif,0.03,51.57,1.0349489212036134,611,21,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.7266958333333333
1282,Vespa crabro,DE,NA,gbif,7.89,50.45,0.8701239585876465,842,284,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.64715
1297,Vespa crabro,IT,NA,gbif,10.26,45.08,1.2663844108581543,754,28,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.4514458333333333
1302,Vespa crabro,NL,NA,gbif,5.6,51.5,0.9889156341552734,757,19,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5959041666666667
1304,Vespa crabro,AT,NA,gbif,16.29,48.15,0.9499468803405762,609,232,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.40329583333333335
1307,Vespa crabro,DE,NA,gbif,11.09,49.47,0.8993906021118164,700,318,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5437708333333333
1310,Vespa crabro,NA,"Przy Rondzie, Kraków, Lesser Poland, PL",inat,19.96,50.07,0.8696708679199219,687,204,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6999791666666667
1311,Vespa crabro,NA,"Gamlitz, 8462, Österreich",inat,15.52,46.7,0.9184562683105468,971,430,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.7098916666666667
1313,Vespa crabro,DE,NA,gbif,7.92,50.97,0.8298406600952148,1059,409,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300,0.5626083333333334
1314,Vespa crabro,NL,NA,gbif,4.3,52.05,0.9714204788208008,837,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5826625
1323,Vespa crabro,NA,"Sangiano, Besozzi/Carlo Alberto, 21038 Sangiano VA, Italia",inat,8.63,45.87,1.0934072494506837,1199,259,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.3950125
1326,Vespa crabro,NL,NA,gbif,6.3,53.1,0.9074552536010744,854,4,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6544958333333334
1332,Vespa crabro,FR,NA,gbif,-1.05,46,1.293558120727539,791,1,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.6126958333333333
1333,Vespa crabro,DE,NA,gbif,11.01,49.6,0.8589104652404785,745,295,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.7401833333333333
1334,Vespa crabro,NA,"Budapest, Forrásliget lakópark, 1038 Magyarország",inat,19.04,47.58,1.1065521240234375,528,116,185,Warm Temperate,Dry,Settlement,Mountains,Warm Temperate Dry,144,124,59,Warm Temperate Dry Settlement on Mountains,#907C3B,0.4354166666666667
1344,Vespa crabro,NA,"Sychem Place, Tonbridge, England, GB",inat,0.35,51.18,1.0039145469665527,668,41,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.4587
1347,Vespa crabro,NA,"Impasse de la Grave, Béraut, Occitanie, FR",inat,0.39,43.93,1.2741948127746583,1011,112,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.7331333333333333
1348,Vespa crabro,NL,NA,gbif,5.75,51.75,0.9782135009765623,760,8,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.559375
1350,Vespa crabro,NA,"16 Wandlitz-Stolzenhagen, Deutschland",inat,13.43,52.76,0.8852864265441894,579,53,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6555541666666667
1352,Vespa crabro,PT,NA,gbif,-8.71,41.64,1.404978370666504,1497,96,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6715333333333333
1354,Vespa crabro,NA,"79 Müllheim im Markgräflerland, Deutschland",inat,7.6,47.84,1.0544635772705078,783,223,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6483875
1355,Vespa crabro,NA,"Innsbruck Klammgründe, 6020 Innsbruck, Österreich",inat,11.33,47.27,0.5379750251770019,1098,1092,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.630625
1363,Vespa crabro,NA,"Scharnhorst, Dortmund, North Rhine-Westphalia, DE",inat,7.54,51.58,0.9763291358947754,826,68,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.44719166666666665
1370,Vespa crabro,GR,NA,gbif,19.91,39.73,1.515049362182617,1207,213,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.39218333333333333
1373,Vespa crabro,NA,"47822 Santarcangelo di Romagna RN, Italia",inat,12.48,44.02,1.3714278221130372,833,73,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.48185416666666664
1374,Vespa crabro,NA,"Gounod, 83240 Cavalaire-sur-Mer, France",inat,6.52,43.17,1.4828852653503417,802,167,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5612833333333334
1375,Vespa crabro,DE,NA,gbif,11.47,53.62,0.875852108001709,628,38,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5647208333333333
1377,Vespa crabro,NL,NA,gbif,4.55,51.85,0.9911375045776368,858,-4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4715375
1379,Vespa crabro,NA,Kielce,inat,20.61,50.88,0.758384370803833,625,273,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5712125
1386,Vespa crabro,RO,NA,gbif,21.27,45.8,1.0678229331970217,589,97,195,Warm Temperate,Dry,Forest,Plains,Warm Temperate Dry,94,186,42,Warm Temperate Dry Forest on Plains,#5EBA2A,0.63685
1388,Vespa crabro,NA,"Babadag, Romania",inat,28.69,44.87,1.093010425567627,426,156,199,Warm Temperate,Dry,Forest,Hills,Warm Temperate Dry,91,175,66,Warm Temperate Dry Forest on Hills,#5BAF42,0.6479625
1396,Vespa crabro,NA,"Western Greece, Greece",inat,22.23,38.08,1.1566645622253418,811,984,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.5984708333333333
1398,Vespa crabro,NA,"36300 Le Blanc, France",inat,1.1,46.64,1.1675010681152345,742,109,159,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,91,184,24,Warm Temperate Moist Grassland on Plains,#5BB818,0.6175583333333333
1401,Vespa crabro,NL,NA,gbif,5.35,51.55,0.9877718925476074,767,13,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.39045416666666666
1408,Vespa crabro,NA,"21020 Pacit VA, Italia",inat,8.69,45.8,1.1357104301452636,1211,278,171,Warm Temperate,Moist,Grassland,Mountains,Warm Temperate Moist,86,129,14,Warm Temperate Moist Grassland on Mountains,#56810E,0.5146999999999999
1415,Vespa crabro,NA,"Moorburg, Hamburg, Hamburg, DE",inat,9.9,53.49,0.8900676727294922,746,0,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.6894208333333334
1416,Vespa crabro,FR,NA,gbif,-2.15,48.08,1.1370062828063965,813,119,163,Warm Temperate,Moist,Forest,Hills,Warm Temperate Moist,47,146,24,Warm Temperate Moist Forest on Hills,#2F9218,0.6197625
1427,Vespa crabro,NL,NA,gbif,5.1,52.05,0.9803396224975586,797,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6555124999999999
1431,Vespa crabro,GB,NA,gbif,-2.18,51.42,0.9780625343322754,774,94,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.646775
1438,Vespa crabro,NA,"Golik, Kroatien",inat,14.88,45.47,0.7983927249908447,1488,345,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.5586041666666667
1447,Vespa crabro,DK,NA,gbif,9.81,56.6,0.7540173530578613,683,38,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6210666666666667
1448,Vespa crabro,NL,NA,gbif,4.6,52.4,0.9709492683410644,828,14,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5767833333333333
1449,Vespa crabro,DE,NA,gbif,7.07,49.27,0.928123950958252,927,290,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.6841083333333333
1450,Vespa crabro,NL,NA,gbif,5.9,51.4,0.9843155860900878,737,34,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.7245375000000001
1451,Vespa crabro,NA,"Castellón, España",inat,-0.14,40.39,1.154587459564209,496,866,184,Warm Temperate,Dry,Cropland,Mountains,Warm Temperate Dry,141,179,80,Warm Temperate Dry Cropland on Mountains,#8DB350,0.6483666666666666
